date,city,meantemp,humidity,wind_speed,meanpressure
2025-08-11,Srinagar,23.97,70.48,6.86,1.025
2025-08-12,Srinagar,25.86,54.27,6.71,1.009
2025-08-13,Srinagar,22.61,54.96,10.31,1.0
2025-08-14,Srinagar,26.62,58.16,7.24,1.016
2025-08-15,Srinagar,23.21,64.18,3.2,1.014
2025-08-16,Srinagar,19.42,59.41,9.0,1.016
2025-08-17,Srinagar,21.72,53.76,5.92,1.012
2025-08-18,Srinagar,20.2,60.7,7.92,1.007
2025-08-19,Srinagar,25.27,62.12,6.21,0.991
2025-08-20,Srinagar,24.44,55.06,6.14,1.015
2025-08-21,Srinagar,26.96,60.55,8.4,0.996
2025-08-22,Srinagar,24.57,60.42,9.75,1.005
2025-08-23,Srinagar,23.56,67.13,7.11,0.999
2025-08-24,Srinagar,29.1,54.3,7.17,1.013
2025-08-25,Srinagar,24.49,59.64,6.93,1.008
2025-08-26,Srinagar,21.69,73.68,6.86,1.016
2025-08-27,Srinagar,23.21,58.65,6.38,0.995
2025-08-28,Srinagar,23.52,58.33,9.64,0.998
2025-08-29,Srinagar,22.65,55.38,10.18,1.001
2025-08-30,Srinagar,24.89,66.6,7.0,0.996
2025-08-31,Srinagar,21.0,65.93,4.77,1.014
2025-09-01,Srinagar,23.93,63.04,8.24,1.001
2025-09-02,Srinagar,21.71,65.06,6.04,0.982
2025-09-03,Srinagar,24.93,54.56,8.23,1.024
2025-09-04,Srinagar,23.63,66.75,7.6,1.026
2025-09-05,Srinagar,21.45,60.73,8.64,1.008
2025-09-06,Srinagar,25.85,58.18,11.43,1.031
2025-09-07,Srinagar,24.08,64.09,9.68,0.998
2025-09-08,Srinagar,20.86,68.31,7.84,1.008
2025-09-09,Srinagar,23.48,46.46,6.91,1.002
2025-09-10,Srinagar,25.27,66.75,8.45,1.014
2025-09-11,Srinagar,20.42,64.32,8.55,1.022
2025-09-12,Srinagar,27.63,50.62,6.52,1.003
2025-09-13,Srinagar,23.71,60.86,6.83,1.02
2025-09-14,Srinagar,21.15,54.53,5.25,1.006
2025-09-15,Srinagar,20.87,60.48,6.96,1.002
2025-09-16,Srinagar,25.06,60.42,9.42,1.008
2025-09-17,Srinagar,23.25,57.4,7.28,1.017
2025-09-18,Srinagar,22.46,63.89,5.67,1.018
2025-09-19,Srinagar,22.1,65.88,7.42,1.025
2025-09-20,Srinagar,20.94,51.92,6.06,0.996
2025-09-21,Srinagar,20.47,64.5,7.29,1.005
2025-09-22,Srinagar,22.45,57.19,10.6,1.003
2025-09-23,Srinagar,20.57,65.55,6.86,1.03
2025-09-24,Srinagar,22.16,65.85,9.46,1.005
2025-09-25,Srinagar,21.72,65.22,8.45,0.996
2025-09-26,Srinagar,20.94,45.56,8.49,1.007
2025-09-27,Srinagar,22.87,50.63,5.1,1.005
2025-09-28,Srinagar,21.84,61.48,8.46,1.033
2025-07-01,Thiruvananthapuram,27.7,68.25,5.77,0.993
2025-07-02,Thiruvananthapuram,26.97,51.97,7.46,1.002
2025-07-03,Thiruvananthapuram,23.69,71.97,6.35,0.994
2025-07-04,Thiruvananthapuram,29.33,57.19,9.61,1.003
2025-07-05,Thiruvananthapuram,26.38,63.63,8.61,1.018
2025-07-06,Thiruvananthapuram,27.22,64.73,8.92,1.012
2025-07-07,Thiruvananthapuram,27.04,52.89,8.62,1.01
2025-07-08,Thiruvananthapuram,26.43,69.22,4.57,1.026
2025-07-09,Thiruvananthapuram,27.15,63.46,6.64,0.993
2025-07-10,Thiruvananthapuram,26.84,63.57,8.78,1.008
2025-07-11,Thiruvananthapuram,22.67,52.31,11.53,0.999
2025-07-12,Thiruvananthapuram,29.84,55.95,7.06,1.016
2025-07-13,Thiruvananthapuram,25.28,71.11,7.58,1.015
2025-07-14,Thiruvananthapuram,26.32,65.51,10.58,1.009
2025-07-15,Thiruvananthapuram,30.24,57.89,8.95,1.015
2025-07-16,Thiruvananthapuram,24.58,62.84,7.44,1.001
2025-07-17,Thiruvananthapuram,27.37,62.43,7.28,1.009
2025-07-18,Thiruvananthapuram,26.4,59.35,7.71,1.004
2025-07-19,Thiruvananthapuram,31.83,53.1,6.26,1.005
2025-07-20,Thiruvananthapuram,30.53,53.64,8.28,1.012
2025-07-21,Thiruvananthapuram,27.05,68.98,9.86,1.005
2025-07-22,Thiruvananthapuram,26.71,50.37,7.62,1.002
2025-07-23,Thiruvananthapuram,25.89,51.44,8.24,0.993
2025-07-24,Thiruvananthapuram,26.49,54.2,5.73,1.022
2025-07-25,Thiruvananthapuram,27.31,68.45,10.55,1.002
2025-07-26,Thiruvananthapuram,29.07,52.76,8.92,1.005
2025-07-27,Thiruvananthapuram,24.14,65.24,9.32,1.019
2025-07-28,Thiruvananthapuram,26.37,62.35,8.48,1.013
2025-07-29,Thiruvananthapuram,26.96,62.78,9.11,0.994
2025-07-30,Thiruvananthapuram,25.56,53.25,7.98,1.026
2025-07-31,Thiruvananthapuram,24.81,62.32,8.94,0.989
2025-08-01,Thiruvananthapuram,24.66,63.74,1.63,1.0
2025-08-02,Thiruvananthapuram,27.84,67.58,8.17,1.019
2025-08-03,Thiruvananthapuram,26.01,64.89,6.79,1.011
2025-08-04,Thiruvananthapuram,24.26,69.14,10.47,1.024
2025-08-05,Thiruvananthapuram,24.65,55.83,9.98,1.015
2025-08-06,Thiruvananthapuram,26.07,57.76,8.28,0.999
2025-08-07,Thiruvananthapuram,26.62,69.83,10.69,1.017
2025-08-08,Thiruvananthapuram,22.53,62.74,11.71,1.001
2025-08-09,Thiruvananthapuram,25.13,70.04,8.66,1.035
2025-08-10,Thiruvananthapuram,23.72,55.62,9.87,0.998
2025-08-11,Thiruvananthapuram,24.74,61.16,9.5,1.016
2025-08-12,Thiruvananthapuram,26.0,59.14,9.86,1.05
2025-08-13,Thiruvananthapuram,26.42,62.16,4.83,1.004
2025-08-14,Thiruvananthapuram,24.55,58.35,7.39,1.028
2025-08-15,Thiruvananthapuram,27.43,60.6,5.01,1.023
2025-08-16,Thiruvananthapuram,24.78,51.2,8.85,1.02
2025-08-17,Thiruvananthapuram,19.98,56.61,7.21,1.017
2025-08-18,Thiruvananthapuram,23.76,56.56,8.88,1.005
2025-08-19,Thiruvananthapuram,25.82,54.89,4.72,1.018
2025-08-20,Thiruvananthapuram,25.2,67.09,6.36,1.002
2025-08-21,Thiruvananthapuram,27.37,52.42,9.93,1.023
2025-08-22,Thiruvananthapuram,26.33,57.43,5.79,1.008
2025-08-23,Thiruvananthapuram,21.97,55.79,8.72,1.016
2025-08-24,Thiruvananthapuram,22.42,65.61,8.33,1.025
2025-08-25,Thiruvananthapuram,25.62,67.91,8.38,1.02
2025-08-26,Thiruvananthapuram,21.86,60.83,7.35,1.008
2025-08-27,Thiruvananthapuram,25.29,65.36,8.21,1.008
2025-08-28,Thiruvananthapuram,22.89,68.14,8.13,1.0
2025-08-29,Thiruvananthapuram,23.94,51.1,7.5,1.008
2025-08-30,Thiruvananthapuram,23.14,71.06,5.11,1.017
2025-08-31,Thiruvananthapuram,28.63,68.02,7.36,0.999
2025-09-01,Thiruvananthapuram,21.49,59.09,6.05,1.003
2025-09-02,Thiruvananthapuram,23.53,60.94,8.4,0.998
2025-09-03,Thiruvananthapuram,22.79,60.6,7.04,1.028
2025-09-04,Thiruvananthapuram,24.59,51.88,8.26,1.015
2025-09-05,Thiruvananthapuram,23.84,54.28,10.94,0.999
2025-09-06,Thiruvananthapuram,25.38,62.76,8.63,1.027
2025-09-07,Thiruvananthapuram,25.16,58.21,9.64,1.004
2025-09-08,Thiruvananthapuram,24.33,53.8,5.36,1.011
2025-09-09,Thiruvananthapuram,24.72,51.34,8.42,1.002
2025-09-10,Thiruvananthapuram,26.52,59.45,5.18,1.011
2025-09-11,Thiruvananthapuram,22.1,69.17,7.43,1.008
2025-09-12,Thiruvananthapuram,25.09,55.53,4.85,1.014
2025-09-13,Thiruvananthapuram,21.69,54.96,9.1,1.015
2025-09-14,Thiruvananthapuram,21.36,57.84,5.62,1.028
2025-09-15,Thiruvananthapuram,25.66,59.03,8.58,0.996
2025-09-16,Thiruvananthapuram,22.49,62.19,8.33,1.009
2025-09-17,Thiruvananthapuram,24.31,62.03,7.1,1.007
2025-09-18,Thiruvananthapuram,22.95,62.95,8.25,1.012
2025-09-19,Thiruvananthapuram,21.43,55.56,8.22,1.025
2025-09-20,Thiruvananthapuram,24.08,59.09,7.87,0.999
2025-09-21,Thiruvananthapuram,26.38,62.68,6.09,1.008
2025-09-22,Thiruvananthapuram,22.7,69.43,7.02,1.012
2025-09-23,Thiruvananthapuram,24.89,57.11,7.81,1.013
2025-09-24,Thiruvananthapuram,20.62,63.07,7.33,1.011
2025-09-25,Thiruvananthapuram,23.8,63.11,10.1,0.998
2025-09-26,Thiruvananthapuram,23.03,65.56,8.39,1.015
2025-09-27,Thiruvananthapuram,29.22,65.24,9.69,1.007
2025-09-28,Thiruvananthapuram,21.72,59.67,8.85,1.014
2025-07-01,Kochi,28.83,60.69,6.75,1.008
2025-07-02,Kochi,29.4,67.02,5.48,1.018
2025-07-03,Kochi,26.58,64.79,7.11,1.026
2025-07-04,Kochi,26.98,63.05,8.71,1.001
2025-07-05,Kochi,27.6,60.38,6.47,1.006
2025-07-06,Kochi,29.9,58.39,8.63,1.013
2025-07-07,Kochi,24.81,65.09,4.67,1.016
2025-07-08,Kochi,26.53,62.03,4.91,1.011
2025-07-09,Kochi,29.33,57.14,6.28,1.015
2025-07-10,Kochi,28.36,47.37,11.53,1.015
2025-07-11,Kochi,28.73,61.12,3.79,1.017
2025-07-12,Kochi,26.14,65.24,7.06,1.012
2025-07-13,Kochi,25.65,67.17,5.12,1.032
2025-07-14,Kochi,31.61,71.78,10.05,1.009
2025-07-15,Kochi,29.4,61.4,4.39,1.025
2025-07-16,Kochi,29.26,61.79,5.05,1.004
2025-07-17,Kochi,23.29,67.65,4.29,1.013
2025-07-18,Kochi,25.18,53.42,7.97,1.007
2025-07-19,Kochi,28.48,54.37,5.98,0.986
2025-07-20,Kochi,22.37,72.77,11.66,1.011
2025-07-21,Kochi,25.02,60.19,9.24,1.005
2025-07-22,Kochi,27.08,61.9,6.36,1.005
2025-07-23,Kochi,27.13,56.12,8.4,1.005
2025-07-24,Kochi,26.73,70.28,7.16,1.019
2025-07-25,Kochi,22.83,59.16,7.55,1.029
2025-07-26,Kochi,22.43,61.4,10.41,1.002
2025-07-27,Kochi,25.86,63.97,7.87,1.026
2025-07-28,Kochi,27.12,69.95,6.78,1.003
2025-07-29,Kochi,25.71,55.02,8.46,1.006
2025-07-30,Kochi,24.76,64.97,5.21,1.018
2025-07-31,Kochi,25.08,68.93,6.71,1.016
2025-08-01,Kochi,26.34,66.44,7.72,0.993
2025-08-02,Kochi,27.94,61.45,9.08,1.017
2025-08-03,Kochi,24.32,56.49,8.81,1.007
2025-08-04,Kochi,27.68,60.91,9.54,1.014
2025-08-05,Kochi,26.32,59.74,7.96,1.022
2025-08-06,Kochi,25.58,65.17,7.59,1.011
2025-08-07,Kochi,29.08,69.19,7.66,1.012
2025-08-08,Kochi,24.18,60.94,8.12,1.019
2025-08-09,Kochi,27.02,55.32,9.45,1.009
2025-08-10,Kochi,23.5,70.0,10.42,1.013
2025-08-11,Kochi,26.84,66.58,10.29,1.017
2025-08-12,Kochi,22.71,74.04,9.63,1.005
2025-08-13,Kochi,23.25,65.01,6.94,1.013
2025-08-14,Kochi,26.75,58.58,5.26,1.014
2025-08-15,Kochi,24.15,62.86,4.81,1.007
2025-08-16,Kochi,26.59,65.61,5.92,0.998
2025-08-17,Kochi,25.15,65.35,8.31,1.005
2025-08-18,Kochi,25.66,70.99,7.91,0.994
2025-08-19,Kochi,25.43,74.24,4.92,1.01
2025-08-20,Kochi,24.52,62.55,7.89,1.021
2025-08-21,Kochi,25.1,69.64,7.26,1.006
2025-08-22,Kochi,23.55,51.08,8.05,1.031
2025-08-23,Kochi,25.76,66.1,6.67,1.008
2025-08-24,Kochi,26.77,74.03,10.47,1.018
2025-08-25,Kochi,24.83,63.24,5.99,0.996
2025-08-26,Kochi,22.47,62.28,6.91,0.995
2025-08-27,Kochi,24.61,60.07,5.15,1.006
2025-08-28,Kochi,24.0,58.28,9.35,0.991
2025-08-29,Kochi,20.63,62.0,7.69,1.014
2025-08-30,Kochi,23.49,56.47,7.48,1.006
2025-08-31,Kochi,27.64,60.03,7.39,1.035
2025-09-01,Kochi,24.11,65.32,8.79,1.017
2025-09-02,Kochi,25.05,63.14,7.7,1.004
2025-09-03,Kochi,25.09,74.15,9.92,1.013
2025-09-04,Kochi,26.11,56.76,6.98,1.019
2025-09-05,Kochi,27.35,57.35,6.53,1.032
2025-09-06,Kochi,24.54,72.92,7.91,1.012
2025-09-07,Kochi,23.7,67.63,10.21,1.0
2025-09-08,Kochi,23.58,67.47,7.24,1.005
2025-09-09,Kochi,26.28,68.6,6.6,1.012
2025-09-10,Kochi,21.82,56.61,7.74,1.01
2025-09-11,Kochi,22.28,57.68,5.37,1.015
2025-09-12,Kochi,20.26,55.91,3.77,1.014
2025-09-13,Kochi,20.57,62.17,10.78,1.027
2025-09-14,Kochi,20.54,63.77,5.52,0.998
2025-09-15,Kochi,23.91,69.35,8.7,1.003
2025-09-16,Kochi,25.52,48.52,5.99,1.002
2025-09-17,Kochi,24.25,60.76,7.21,1.008
2025-09-18,Kochi,24.13,65.22,7.8,1.007
2025-09-19,Kochi,24.87,66.94,6.38,1.009
2025-09-20,Kochi,26.38,55.36,11.11,0.997
2025-09-21,Kochi,23.35,56.28,11.87,1.005
2025-09-22,Kochi,23.03,59.75,7.69,1.007
2025-09-23,Kochi,23.76,40.8,7.61,1.01
2025-09-24,Kochi,26.09,69.83,7.12,1.018
2025-09-25,Kochi,21.8,66.58,6.35,0.998
2025-09-26,Kochi,23.63,70.38,7.86,1.025
2025-09-27,Kochi,22.5,68.27,6.19,1.012
2025-09-28,Kochi,24.42,65.95,8.0,1.003
2025-07-01,Ranchi,31.13,74.39,6.67,0.992
2025-07-02,Ranchi,30.3,62.01,7.57,1.016
2025-07-03,Ranchi,28.32,62.38,7.63,1.025
2025-07-04,Ranchi,29.22,56.58,5.44,1.011
2025-07-05,Ranchi,26.83,54.62,9.1,1.017
2025-07-06,Ranchi,28.29,65.76,8.21,1.016
2025-07-07,Ranchi,30.16,48.36,7.35,1.015
2025-07-08,Ranchi,28.06,64.21,9.33,1.011
2025-07-09,Ranchi,31.83,70.76,7.6,1.008
2025-07-10,Ranchi,23.05,62.04,5.13,1.012
2025-07-11,Ranchi,28.99,68.17,10.63,1.01
2025-07-12,Ranchi,33.17,65.39,5.21,1.004
2025-07-13,Ranchi,27.8,67.55,5.94,1.007
2025-07-14,Ranchi,28.16,61.31,9.46,1.016
2025-07-15,Ranchi,30.74,62.01,10.24,0.996
2025-07-16,Ranchi,25.57,56.71,7.85,1.022
2025-07-17,Ranchi,27.07,61.14,7.4,1.016
2025-07-18,Ranchi,27.26,60.8,5.14,1.004
2025-07-19,Ranchi,30.5,64.54,6.35,1.022
2025-07-20,Ranchi,26.91,72.52,10.64,1.011
2025-07-21,Ranchi,25.02,77.73,8.61,1.007
2025-07-22,Ranchi,29.86,68.21,10.45,1.003
2025-07-23,Ranchi,28.52,56.88,9.17,1.01
2025-07-24,Ranchi,28.38,63.12,7.33,1.001
2025-07-25,Ranchi,29.34,72.93,6.72,1.016
2025-07-26,Ranchi,28.56,64.05,4.78,0.997
2025-07-27,Ranchi,26.07,51.16,10.65,1.014
2025-07-28,Ranchi,27.51,50.86,4.19,1.01
2025-07-29,Ranchi,31.45,59.8,9.56,1.005
2025-07-30,Ranchi,27.56,71.28,7.14,1.003
2025-07-31,Ranchi,30.22,64.27,10.02,1.003
2025-08-01,Ranchi,30.14,65.64,8.7,1.011
2025-08-02,Ranchi,26.26,63.99,6.95,1.02
2025-08-03,Ranchi,26.8,55.02,4.47,0.993
2025-08-04,Ranchi,28.39,57.09,8.43,1.011
2025-08-05,Ranchi,26.96,66.63,8.15,0.983
2025-08-06,Ranchi,26.39,66.55,11.11,1.027
2025-08-07,Ranchi,24.25,61.9,4.7,1.025
2025-08-08,Ranchi,28.95,66.1,8.16,1.024
2025-08-09,Ranchi,29.29,70.95,8.75,1.007
2025-08-10,Ranchi,28.35,68.89,7.45,1.006
2025-08-11,Ranchi,29.03,73.98,6.33,1.007
2025-08-12,Ranchi,27.41,66.92,6.79,1.029
2025-08-13,Ranchi,27.5,67.19,11.35,1.006
2025-08-14,Ranchi,26.43,56.48,7.49,0.995
2025-08-15,Ranchi,28.05,66.52,7.28,1.009
2025-08-16,Ranchi,28.03,57.18,8.24,1.017
2025-08-17,Ranchi,22.9,68.11,4.48,1.009
2025-08-18,Ranchi,24.09,72.58,5.52,0.993
2025-08-19,Ranchi,26.63,61.51,4.82,1.015
2025-08-20,Ranchi,22.34,57.78,6.68,1.018
2025-08-21,Ranchi,28.87,70.61,7.53,0.986
2025-08-22,Ranchi,27.01,72.82,10.3,1.015
2025-08-23,Ranchi,23.81,60.84,11.7,0.996
2025-08-24,Ranchi,23.85,69.65,6.97,0.998
2025-08-25,Ranchi,29.16,66.76,7.07,0.999
2025-08-26,Ranchi,30.16,63.85,10.63,1.019
2025-08-27,Ranchi,24.98,60.92,10.73,1.025
2025-08-28,Ranchi,22.23,67.3,7.59,1.0
2025-08-29,Ranchi,26.47,55.9,6.9,1.002
2025-08-30,Ranchi,24.91,63.57,5.8,1.026
2025-08-31,Ranchi,26.87,74.76,7.51,1.005
2025-09-01,Ranchi,29.36,60.53,7.48,1.017
2025-09-02,Ranchi,23.34,68.26,9.0,1.023
2025-09-03,Ranchi,27.56,71.8,7.61,1.001
2025-09-04,Ranchi,29.97,54.84,4.98,1.016
2025-09-05,Ranchi,28.97,65.13,9.83,0.99
2025-09-06,Ranchi,24.69,52.75,9.39,0.995
2025-09-07,Ranchi,23.11,67.08,9.96,1.008
2025-09-08,Ranchi,26.77,67.22,7.4,0.999
2025-09-09,Ranchi,26.74,67.68,9.62,1.013
2025-09-10,Ranchi,23.25,68.14,7.83,1.005
2025-09-11,Ranchi,24.97,59.86,9.61,0.996
2025-09-12,Ranchi,23.55,62.02,11.06,1.021
2025-09-13,Ranchi,22.23,72.1,10.53,0.998
2025-09-14,Ranchi,20.45,63.56,10.08,1.026
2025-09-15,Ranchi,23.74,74.51,3.38,1.006
2025-09-16,Ranchi,24.63,70.91,10.43,1.02
2025-09-17,Ranchi,22.74,69.17,8.85,0.993
2025-09-18,Ranchi,21.29,70.22,7.47,0.997
2025-09-19,Ranchi,25.0,66.18,7.67,0.994
2025-09-20,Ranchi,29.17,70.02,7.16,1.007
2025-09-21,Ranchi,26.11,57.22,8.48,0.997
2025-09-22,Ranchi,25.24,56.99,5.6,1.026
2025-09-23,Ranchi,25.49,65.24,3.81,1.004
2025-09-24,Ranchi,26.28,65.16,3.52,1.012
2025-09-25,Ranchi,26.08,71.7,6.52,0.988
2025-09-26,Ranchi,23.35,57.41,9.31,0.983
2025-09-27,Ranchi,24.44,72.55,7.85,1.019
2025-09-28,Ranchi,22.05,54.38,10.71,1.011
2025-07-01,Bhubaneswar,30.18,58.2,8.19,0.999
2025-07-02,Bhubaneswar,32.28,81.28,8.95,1.004
2025-07-03,Bhubaneswar,24.77,54.8,11.09,1.0
2025-07-04,Bhubaneswar,29.03,68.84,10.95,1.008
2025-07-05,Bhubaneswar,28.89,65.34,6.73,1.004
2025-07-06,Bhubaneswar,30.45,66.02,12.25,1.014
2025-07-07,Bhubaneswar,31.86,58.48,9.04,1.003
2025-07-08,Bhubaneswar,30.29,69.04,8.08,1.034
2025-07-09,Bhubaneswar,32.28,71.97,9.51,1.028
2025-07-10,Bhubaneswar,26.48,73.13,6.0,1.004
2025-07-11,Bhubaneswar,30.41,72.31,5.68,1.005
2025-07-12,Bhubaneswar,29.42,63.79,9.69,1.044
2025-07-13,Bhubaneswar,29.99,60.5,5.39,1.007
2025-07-14,Bhubaneswar,27.21,67.72,8.89,1.005
2025-07-15,Bhubaneswar,32.99,60.5,7.75,1.016
2025-07-16,Bhubaneswar,30.74,72.58,8.84,1.021
2025-07-17,Bhubaneswar,27.56,70.42,9.79,1.025
2025-07-18,Bhubaneswar,25.48,59.47,9.63,0.983
2025-07-19,Bhubaneswar,29.74,71.27,6.83,1.006
2025-07-20,Bhubaneswar,26.54,61.78,7.0,1.003
2025-07-21,Bhubaneswar,27.15,63.29,7.42,1.029
2025-07-22,Bhubaneswar,27.77,66.98,6.83,1.004
2025-07-23,Bhubaneswar,25.09,55.48,5.57,1.012
2025-07-24,Bhubaneswar,30.58,54.19,6.89,0.996
2025-07-25,Bhubaneswar,27.84,71.37,7.09,1.01
2025-07-26,Bhubaneswar,31.21,67.66,6.47,1.012
2025-07-27,Bhubaneswar,26.59,67.43,9.02,0.996
2025-07-28,Bhubaneswar,28.53,64.21,9.07,1.018
2025-07-29,Bhubaneswar,29.07,63.09,9.85,1.001
2025-07-30,Bhubaneswar,25.42,45.74,7.84,1.002
2025-07-31,Bhubaneswar,28.79,53.08,6.69,1.015
2025-08-01,Bhubaneswar,25.88,67.37,6.87,1.01
2025-08-02,Bhubaneswar,29.07,70.63,8.17,1.002
2025-08-03,Bhubaneswar,26.9,68.73,5.94,1.008
2025-08-04,Bhubaneswar,26.99,64.29,5.97,0.991
2025-08-05,Bhubaneswar,28.74,70.7,4.4,1.014
2025-08-06,Bhubaneswar,29.81,68.49,7.15,1.001
2025-08-07,Bhubaneswar,27.75,66.4,8.18,1.008
2025-08-08,Bhubaneswar,25.37,67.45,8.93,1.012
2025-08-09,Bhubaneswar,27.7,74.99,6.74,1.023
2025-08-10,Bhubaneswar,25.96,71.56,10.45,1.007
2025-08-11,Bhubaneswar,30.69,67.73,6.23,1.006
2025-08-12,Bhubaneswar,29.59,70.45,5.87,1.009
2025-08-13,Bhubaneswar,27.68,61.87,12.7,1.012
2025-08-14,Bhubaneswar,27.09,72.06,7.25,1.02
2025-08-15,Bhubaneswar,23.83,62.19,10.08,1.026
2025-08-16,Bhubaneswar,25.57,59.57,9.12,1.004
2025-08-17,Bhubaneswar,26.53,70.17,6.9,0.99
2025-08-18,Bhubaneswar,24.42,64.97,4.26,1.007
2025-08-19,Bhubaneswar,24.19,74.75,12.32,0.999
2025-08-20,Bhubaneswar,27.44,59.15,7.37,1.028
2025-08-21,Bhubaneswar,25.95,63.19,6.1,1.021
2025-08-22,Bhubaneswar,20.31,62.25,7.89,1.003
2025-08-23,Bhubaneswar,28.53,72.12,5.16,1.031
2025-08-24,Bhubaneswar,23.91,72.64,8.28,1.005
2025-08-25,Bhubaneswar,25.9,64.71,8.4,1.001
2025-08-26,Bhubaneswar,26.21,60.29,5.56,1.002
2025-08-27,Bhubaneswar,24.34,62.39,8.85,1.011
2025-08-28,Bhubaneswar,30.55,51.65,8.92,1.01
2025-08-29,Bhubaneswar,28.19,69.21,7.66,1.012
2025-08-30,Bhubaneswar,25.04,68.59,4.23,1.018
2025-08-31,Bhubaneswar,26.44,61.99,7.52,1.008
2025-09-01,Bhubaneswar,29.05,84.31,10.42,1.004
2025-09-02,Bhubaneswar,27.68,68.95,6.13,0.997
2025-09-03,Bhubaneswar,26.26,69.76,4.76,1.003
2025-09-04,Bhubaneswar,27.5,65.16,10.82,0.996
2025-09-05,Bhubaneswar,31.03,55.68,3.93,1.009
2025-09-06,Bhubaneswar,24.03,64.68,7.84,1.008
2025-09-07,Bhubaneswar,24.59,67.51,7.35,1.021
2025-09-08,Bhubaneswar,25.88,59.12,4.61,1.008
2025-09-09,Bhubaneswar,23.68,56.81,9.04,0.992
2025-09-10,Bhubaneswar,29.02,65.87,7.9,1.0
2025-09-11,Bhubaneswar,27.7,64.89,6.61,1.012
2025-09-12,Bhubaneswar,22.78,55.1,5.74,1.013
2025-09-13,Bhubaneswar,26.12,71.21,6.15,1.016
2025-09-14,Bhubaneswar,25.88,59.25,8.76,1.009
2025-09-15,Bhubaneswar,24.83,65.16,7.73,1.008
2025-09-16,Bhubaneswar,25.24,57.08,8.13,1.002
2025-09-17,Bhubaneswar,24.01,63.47,9.45,1.012
2025-09-18,Bhubaneswar,24.97,61.48,9.26,0.986
2025-09-19,Bhubaneswar,27.62,53.67,5.15,1.005
2025-09-20,Bhubaneswar,30.35,74.98,9.4,1.014
2025-09-21,Bhubaneswar,22.27,65.85,6.89,1.002
2025-09-22,Bhubaneswar,26.3,62.08,9.72,0.991
2025-09-23,Bhubaneswar,26.13,59.64,7.17,1.013
2025-09-24,Bhubaneswar,23.73,65.9,7.56,1.003
2025-09-25,Bhubaneswar,25.02,63.98,6.45,1.01
2025-09-26,Bhubaneswar,25.4,61.24,11.16,1.014
2025-09-27,Bhubaneswar,25.18,65.79,5.93,1.006
2025-09-28,Bhubaneswar,25.31,57.43,8.76,1.005
2025-07-01,Guwahati,28.09,59.74,13.61,1.003
2025-07-02,Guwahati,24.6,53.56,9.21,1.023
2025-07-03,Guwahati,27.3,70.83,9.18,1.008
2025-07-04,Guwahati,28.08,64.24,9.45,1.014
2025-07-05,Guwahati,27.18,62.11,11.66,1.013
2025-07-06,Guwahati,30.2,66.4,8.24,1.011
2025-07-07,Guwahati,30.19,67.47,8.22,1.003
2025-07-08,Guwahati,29.1,62.75,7.08,1.037
2025-07-09,Guwahati,25.18,68.91,5.97,1.011
2025-07-10,Guwahati,33.33,57.38,6.25,1.01
2025-07-11,Guwahati,26.43,68.46,6.62,1.017
2025-07-12,Guwahati,25.39,52.32,7.23,0.994
2025-07-13,Guwahati,31.02,53.98,5.62,1.014
2025-07-14,Guwahati,26.74,54.05,11.77,1.0
2025-07-15,Guwahati,27.46,61.9,9.11,1.015
2025-07-16,Guwahati,26.13,61.2,7.24,1.017
2025-07-17,Guwahati,25.38,75.27,6.17,1.01
2025-07-18,Guwahati,25.33,55.37,5.94,1.0
2025-07-19,Guwahati,26.76,57.28,9.08,1.002
2025-07-20,Guwahati,25.73,60.8,9.68,1.012
2025-07-21,Guwahati,27.25,54.56,5.41,0.997
2025-07-22,Guwahati,30.0,66.34,5.97,1.004
2025-07-23,Guwahati,25.67,57.84,8.61,1.007
2025-07-24,Guwahati,31.42,70.66,10.31,1.017
2025-07-25,Guwahati,26.35,66.74,7.0,1.026
2025-07-26,Guwahati,27.94,64.73,7.95,1.027
2025-07-27,Guwahati,24.2,74.19,7.32,0.996
2025-07-28,Guwahati,25.5,53.25,9.0,1.0
2025-07-29,Guwahati,27.28,69.96,6.35,1.007
2025-07-30,Guwahati,24.28,60.83,12.84,1.018
2025-07-31,Guwahati,26.3,59.49,7.61,1.011
2025-08-01,Guwahati,25.93,66.34,5.79,1.0
2025-08-02,Guwahati,27.45,56.14,9.15,1.01
2025-08-03,Guwahati,22.99,63.81,4.32,1.017
2025-08-04,Guwahati,26.09,74.26,9.84,0.999
2025-08-05,Guwahati,22.49,58.63,5.25,1.028
2025-08-06,Guwahati,26.46,68.76,7.12,1.008
2025-08-07,Guwahati,26.35,69.8,8.32,0.999
2025-08-08,Guwahati,29.61,61.4,6.78,0.982
2025-08-09,Guwahati,27.58,63.76,7.89,1.006
2025-08-10,Guwahati,25.11,60.94,8.62,1.016
2025-08-11,Guwahati,25.74,68.85,7.53,1.005
2025-08-12,Guwahati,26.55,55.0,8.16,0.995
2025-08-13,Guwahati,24.04,51.04,7.34,1.026
2025-08-14,Guwahati,25.81,67.02,12.4,1.014
2025-08-15,Guwahati,24.47,59.39,7.69,1.004
2025-08-16,Guwahati,24.83,69.07,9.75,0.994
2025-08-17,Guwahati,24.26,60.37,8.89,1.021
2025-08-18,Guwahati,31.26,60.36,6.86,1.016
2025-08-19,Guwahati,24.44,62.31,6.86,0.984
2025-08-20,Guwahati,26.01,62.06,10.24,1.01
